frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"4240","Apr 24, 2024 14:01:17.354149000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4241","Apr 24, 2024 14:01:17.354149000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4242","Apr 24, 2024 14:01:17.354206000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4243","Apr 24, 2024 14:01:17.354249000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4244","Apr 24, 2024 14:01:17.354249000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4245","Apr 24, 2024 14:01:17.354249000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4246","Apr 24, 2024 14:01:17.354299000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4247","Apr 24, 2024 14:01:17.354299000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4248","Apr 24, 2024 14:01:17.354299000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4249","Apr 24, 2024 14:01:17.354299000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4250","Apr 24, 2024 14:01:17.354313000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"4251","Apr 24, 2024 14:01:17.354352000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4252","Apr 24, 2024 14:01:17.354352000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4253","Apr 24, 2024 14:01:17.354352000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4254","Apr 24, 2024 14:01:17.354352000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4255","Apr 24, 2024 14:01:17.354352000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4256","Apr 24, 2024 14:01:17.354399000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4257","Apr 24, 2024 14:01:17.354399000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4258","Apr 24, 2024 14:01:17.354399000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4259","Apr 24, 2024 14:01:17.354399000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4260","Apr 24, 2024 14:01:17.354455000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4261","Apr 24, 2024 14:01:17.354455000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4262","Apr 24, 2024 14:01:17.354455000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4263","Apr 24, 2024 14:01:17.354455000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4264","Apr 24, 2024 14:01:17.354455000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4265","Apr 24, 2024 14:01:17.354480000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"4266","Apr 24, 2024 14:01:17.354501000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4267","Apr 24, 2024 14:01:17.354501000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4268","Apr 24, 2024 14:01:17.354501000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4269","Apr 24, 2024 14:01:17.354502000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4270","Apr 24, 2024 14:01:17.354550000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4271","Apr 24, 2024 14:01:17.354550000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4272","Apr 24, 2024 14:01:17.354550000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4273","Apr 24, 2024 14:01:17.354550000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4274","Apr 24, 2024 14:01:17.354601000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4275","Apr 24, 2024 14:01:17.354601000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4276","Apr 24, 2024 14:01:17.354601000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4277","Apr 24, 2024 14:01:17.354601000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4278","Apr 24, 2024 14:01:17.354601000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4279","Apr 24, 2024 14:01:17.354654000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4280","Apr 24, 2024 14:01:17.354654000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4281","Apr 24, 2024 14:01:17.354654000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4282","Apr 24, 2024 14:01:17.354654000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4283","Apr 24, 2024 14:01:17.354655000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4284","Apr 24, 2024 14:01:17.354703000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4285","Apr 24, 2024 14:01:17.354703000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4286","Apr 24, 2024 14:01:17.354703000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4287","Apr 24, 2024 14:01:17.354703000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4288","Apr 24, 2024 14:01:17.354733000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"4289","Apr 24, 2024 14:01:17.354751000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4290","Apr 24, 2024 14:01:17.354751000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4291","Apr 24, 2024 14:01:17.354751000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4292","Apr 24, 2024 14:01:17.354751000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4293","Apr 24, 2024 14:01:17.354806000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4294","Apr 24, 2024 14:01:17.354807000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4295","Apr 24, 2024 14:01:17.354807000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4296","Apr 24, 2024 14:01:17.354807000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4297","Apr 24, 2024 14:01:17.354807000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4298","Apr 24, 2024 14:01:17.354850000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4299","Apr 24, 2024 14:01:17.354850000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4300","Apr 24, 2024 14:01:17.354850000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4301","Apr 24, 2024 14:01:17.354850000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4302","Apr 24, 2024 14:01:17.354899000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4303","Apr 24, 2024 14:01:17.354899000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4304","Apr 24, 2024 14:01:17.354899000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4305","Apr 24, 2024 14:01:17.354899000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4306","Apr 24, 2024 14:01:17.354926000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"4307","Apr 24, 2024 14:01:17.354955000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4308","Apr 24, 2024 14:01:17.354955000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4309","Apr 24, 2024 14:01:17.354955000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4310","Apr 24, 2024 14:01:17.354955000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4311","Apr 24, 2024 14:01:17.354955000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4312","Apr 24, 2024 14:01:17.355001000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4313","Apr 24, 2024 14:01:17.355001000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4314","Apr 24, 2024 14:01:17.355001000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4315","Apr 24, 2024 14:01:17.355001000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4316","Apr 24, 2024 14:01:17.355054000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4317","Apr 24, 2024 14:01:17.355054000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4318","Apr 24, 2024 14:01:17.355054000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4319","Apr 24, 2024 14:01:17.355054000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4320","Apr 24, 2024 14:01:17.355054000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4321","Apr 24, 2024 14:01:17.355100000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4322","Apr 24, 2024 14:01:17.355100000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4323","Apr 24, 2024 14:01:17.355100000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4324","Apr 24, 2024 14:01:17.355100000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4325","Apr 24, 2024 14:01:17.355126000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"4326","Apr 24, 2024 14:01:17.355155000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4327","Apr 24, 2024 14:01:17.355222000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"4328","Apr 24, 2024 14:01:17.356166000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4329","Apr 24, 2024 14:01:17.356389000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4330","Apr 24, 2024 14:01:17.356389000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4331","Apr 24, 2024 14:01:17.356389000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4332","Apr 24, 2024 14:01:17.356440000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4333","Apr 24, 2024 14:01:17.356440000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4334","Apr 24, 2024 14:01:17.356440000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4335","Apr 24, 2024 14:01:17.356440000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4336","Apr 24, 2024 14:01:17.356494000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4337","Apr 24, 2024 14:01:17.356494000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4338","Apr 24, 2024 14:01:17.356494000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4339","Apr 24, 2024 14:01:17.356494000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4340","Apr 24, 2024 14:01:17.356494000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4341","Apr 24, 2024 14:01:17.356537000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4342","Apr 24, 2024 14:01:17.356537000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4343","Apr 24, 2024 14:01:17.356537000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4344","Apr 24, 2024 14:01:17.356537000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4345","Apr 24, 2024 14:01:17.356588000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4346","Apr 24, 2024 14:01:17.356588000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4347","Apr 24, 2024 14:01:17.356588000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4348","Apr 24, 2024 14:01:17.356588000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4349","Apr 24, 2024 14:01:17.356643000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4350","Apr 24, 2024 14:01:17.356644000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4351","Apr 24, 2024 14:01:17.356644000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4352","Apr 24, 2024 14:01:17.356644000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4353","Apr 24, 2024 14:01:17.356644000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4354","Apr 24, 2024 14:01:17.356689000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4355","Apr 24, 2024 14:01:17.356689000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4356","Apr 24, 2024 14:01:17.356689000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4357","Apr 24, 2024 14:01:17.356689000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4358","Apr 24, 2024 14:01:17.356742000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4359","Apr 24, 2024 14:01:17.356742000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4360","Apr 24, 2024 14:01:17.356742000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4361","Apr 24, 2024 14:01:17.356742000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4362","Apr 24, 2024 14:01:17.356742000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4363","Apr 24, 2024 14:01:17.356786000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4364","Apr 24, 2024 14:01:17.356786000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4365","Apr 24, 2024 14:01:17.356786000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4366","Apr 24, 2024 14:01:17.356786000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4367","Apr 24, 2024 14:01:17.356837000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4368","Apr 24, 2024 14:01:17.356837000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4369","Apr 24, 2024 14:01:17.356837000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4370","Apr 24, 2024 14:01:17.356837000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4371","Apr 24, 2024 14:01:17.356908000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4372","Apr 24, 2024 14:01:17.356908000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4373","Apr 24, 2024 14:01:17.356908000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4374","Apr 24, 2024 14:01:17.356908000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4375","Apr 24, 2024 14:01:17.356908000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4376","Apr 24, 2024 14:01:17.356908000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4377","Apr 24, 2024 14:01:17.356938000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4378","Apr 24, 2024 14:01:17.356938000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4379","Apr 24, 2024 14:01:17.356938000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4380","Apr 24, 2024 14:01:17.356991000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4381","Apr 24, 2024 14:01:17.356991000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4382","Apr 24, 2024 14:01:17.356991000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4383","Apr 24, 2024 14:01:17.356991000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4384","Apr 24, 2024 14:01:17.356991000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4385","Apr 24, 2024 14:01:17.357004000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"4386","Apr 24, 2024 14:01:17.357041000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4387","Apr 24, 2024 14:01:17.357041000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4388","Apr 24, 2024 14:01:17.357041000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4389","Apr 24, 2024 14:01:17.357041000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4390","Apr 24, 2024 14:01:17.357090000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4391","Apr 24, 2024 14:01:17.357090000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4392","Apr 24, 2024 14:01:17.357090000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4393","Apr 24, 2024 14:01:17.357090000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4394","Apr 24, 2024 14:01:17.357090000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4395","Apr 24, 2024 14:01:17.357137000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4396","Apr 24, 2024 14:01:17.357137000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4397","Apr 24, 2024 14:01:17.357137000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4398","Apr 24, 2024 14:01:17.357137000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4399","Apr 24, 2024 14:01:17.357192000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4400","Apr 24, 2024 14:01:17.357192000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4401","Apr 24, 2024 14:01:17.357192000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4402","Apr 24, 2024 14:01:17.357192000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4403","Apr 24, 2024 14:01:17.357192000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4404","Apr 24, 2024 14:01:17.357236000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4405","Apr 24, 2024 14:01:17.357236000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4406","Apr 24, 2024 14:01:17.357236000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4407","Apr 24, 2024 14:01:17.357236000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4408","Apr 24, 2024 14:01:17.357287000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4409","Apr 24, 2024 14:01:17.357287000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4410","Apr 24, 2024 14:01:17.357287000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4411","Apr 24, 2024 14:01:17.357287000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4412","Apr 24, 2024 14:01:17.357338000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4413","Apr 24, 2024 14:01:17.357338000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4414","Apr 24, 2024 14:01:17.357338000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4415","Apr 24, 2024 14:01:17.357338000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4416","Apr 24, 2024 14:01:17.357338000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4417","Apr 24, 2024 14:01:17.357388000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4418","Apr 24, 2024 14:01:17.357388000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"4419","Apr 24, 2024 14:01:17.357388000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
