frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len
"6474","Apr 24, 2024 14:01:31.944461000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6475","Apr 24, 2024 14:01:31.944461000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6476","Apr 24, 2024 14:01:31.944461000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6477","Apr 24, 2024 14:01:31.944461000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6478","Apr 24, 2024 14:01:31.944461000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6479","Apr 24, 2024 14:01:31.944462000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6480","Apr 24, 2024 14:01:31.944462000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6481","Apr 24, 2024 14:01:31.944533000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6482","Apr 24, 2024 14:01:31.944533000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6483","Apr 24, 2024 14:01:31.944534000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6484","Apr 24, 2024 14:01:31.944534000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6485","Apr 24, 2024 14:01:31.944534000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6486","Apr 24, 2024 14:01:31.944534000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6487","Apr 24, 2024 14:01:31.944534000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6488","Apr 24, 2024 14:01:31.944534000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6489","Apr 24, 2024 14:01:31.944604000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6490","Apr 24, 2024 14:01:31.944604000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6491","Apr 24, 2024 14:01:31.944604000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6492","Apr 24, 2024 14:01:31.944604000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6493","Apr 24, 2024 14:01:31.944604000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6494","Apr 24, 2024 14:01:31.944605000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6495","Apr 24, 2024 14:01:31.944744000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6496","Apr 24, 2024 14:01:31.944744000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6497","Apr 24, 2024 14:01:31.944999000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6498","Apr 24, 2024 14:01:31.944999000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6499","Apr 24, 2024 14:01:31.945000000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6500","Apr 24, 2024 14:01:31.945000000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6501","Apr 24, 2024 14:01:31.945000000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6502","Apr 24, 2024 14:01:31.945000000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6503","Apr 24, 2024 14:01:31.945000000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6504","Apr 24, 2024 14:01:31.945001000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6505","Apr 24, 2024 14:01:31.945072000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6506","Apr 24, 2024 14:01:31.945072000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6507","Apr 24, 2024 14:01:31.945072000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6508","Apr 24, 2024 14:01:31.945072000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6509","Apr 24, 2024 14:01:31.945072000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6510","Apr 24, 2024 14:01:31.945073000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1194"
"6511","Apr 24, 2024 14:01:31.945073000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1392"
"6512","Apr 24, 2024 14:01:31.945243000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6513","Apr 24, 2024 14:01:31.945243000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6514","Apr 24, 2024 14:01:31.945243000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6515","Apr 24, 2024 14:01:31.945684000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6516","Apr 24, 2024 14:01:31.945684000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6517","Apr 24, 2024 14:01:31.945684000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6518","Apr 24, 2024 14:01:31.945684000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6519","Apr 24, 2024 14:01:31.945684000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6520","Apr 24, 2024 14:01:31.945685000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6521","Apr 24, 2024 14:01:31.945685000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6522","Apr 24, 2024 14:01:31.945685000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6523","Apr 24, 2024 14:01:31.945751000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6524","Apr 24, 2024 14:01:31.945752000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6525","Apr 24, 2024 14:01:31.945752000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6526","Apr 24, 2024 14:01:31.945752000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6527","Apr 24, 2024 14:01:31.945752000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6528","Apr 24, 2024 14:01:31.945752000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6529","Apr 24, 2024 14:01:31.945752000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6530","Apr 24, 2024 14:01:31.945752000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6531","Apr 24, 2024 14:01:31.945832000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6532","Apr 24, 2024 14:01:31.945833000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6533","Apr 24, 2024 14:01:31.945833000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6534","Apr 24, 2024 14:01:31.945833000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6535","Apr 24, 2024 14:01:31.945833000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6536","Apr 24, 2024 14:01:31.945833000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6537","Apr 24, 2024 14:01:31.945833000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6538","Apr 24, 2024 14:01:31.945834000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6539","Apr 24, 2024 14:01:31.945904000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6540","Apr 24, 2024 14:01:31.945904000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6541","Apr 24, 2024 14:01:31.945904000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6542","Apr 24, 2024 14:01:31.945905000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6543","Apr 24, 2024 14:01:31.945905000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6544","Apr 24, 2024 14:01:31.945905000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6545","Apr 24, 2024 14:01:31.945905000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6546","Apr 24, 2024 14:01:31.945905000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6547","Apr 24, 2024 14:01:31.945981000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6548","Apr 24, 2024 14:01:31.945981000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6549","Apr 24, 2024 14:01:31.945982000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6550","Apr 24, 2024 14:01:31.945982000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6551","Apr 24, 2024 14:01:31.945982000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6552","Apr 24, 2024 14:01:31.945982000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6553","Apr 24, 2024 14:01:31.945982000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6554","Apr 24, 2024 14:01:31.945982000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6555","Apr 24, 2024 14:01:31.946038000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6556","Apr 24, 2024 14:01:31.946038000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6557","Apr 24, 2024 14:01:31.946039000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6558","Apr 24, 2024 14:01:31.946039000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6559","Apr 24, 2024 14:01:31.946039000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6560","Apr 24, 2024 14:01:31.946039000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6561","Apr 24, 2024 14:01:31.946039000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6562","Apr 24, 2024 14:01:31.946040000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6563","Apr 24, 2024 14:01:31.946127000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6564","Apr 24, 2024 14:01:31.946127000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6565","Apr 24, 2024 14:01:31.946128000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6566","Apr 24, 2024 14:01:31.946128000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6567","Apr 24, 2024 14:01:31.946128000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6568","Apr 24, 2024 14:01:31.946128000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6569","Apr 24, 2024 14:01:31.946128000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6570","Apr 24, 2024 14:01:31.946128000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6571","Apr 24, 2024 14:01:31.946184000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6572","Apr 24, 2024 14:01:31.946185000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6573","Apr 24, 2024 14:01:31.946185000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6574","Apr 24, 2024 14:01:31.946186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6575","Apr 24, 2024 14:01:31.946186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6576","Apr 24, 2024 14:01:31.946186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6577","Apr 24, 2024 14:01:31.946186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6578","Apr 24, 2024 14:01:31.946186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6579","Apr 24, 2024 14:01:31.946261000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6580","Apr 24, 2024 14:01:31.946306000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6581","Apr 24, 2024 14:01:31.946307000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6582","Apr 24, 2024 14:01:31.946307000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6583","Apr 24, 2024 14:01:31.946558000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6584","Apr 24, 2024 14:01:31.946559000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6585","Apr 24, 2024 14:01:31.946559000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6586","Apr 24, 2024 14:01:31.946559000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6587","Apr 24, 2024 14:01:31.946559000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6588","Apr 24, 2024 14:01:31.946559000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6589","Apr 24, 2024 14:01:31.946560000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6590","Apr 24, 2024 14:01:31.946560000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6591","Apr 24, 2024 14:01:31.946626000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6592","Apr 24, 2024 14:01:31.946626000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6593","Apr 24, 2024 14:01:31.946627000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6594","Apr 24, 2024 14:01:31.946627000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6595","Apr 24, 2024 14:01:31.946627000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6596","Apr 24, 2024 14:01:31.946627000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6597","Apr 24, 2024 14:01:31.946627000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6598","Apr 24, 2024 14:01:31.946628000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6599","Apr 24, 2024 14:01:31.946714000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6600","Apr 24, 2024 14:01:31.946714000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6601","Apr 24, 2024 14:01:31.946715000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6602","Apr 24, 2024 14:01:31.946715000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6603","Apr 24, 2024 14:01:31.946715000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6604","Apr 24, 2024 14:01:31.946715000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6605","Apr 24, 2024 14:01:31.946715000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6606","Apr 24, 2024 14:01:31.946715000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6607","Apr 24, 2024 14:01:31.946782000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6608","Apr 24, 2024 14:01:31.946782000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6609","Apr 24, 2024 14:01:31.946783000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6610","Apr 24, 2024 14:01:31.946783000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6611","Apr 24, 2024 14:01:31.946783000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6612","Apr 24, 2024 14:01:31.946783000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6613","Apr 24, 2024 14:01:31.946783000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6614","Apr 24, 2024 14:01:31.946783000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6615","Apr 24, 2024 14:01:31.946859000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6616","Apr 24, 2024 14:01:31.946859000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6617","Apr 24, 2024 14:01:31.946860000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6618","Apr 24, 2024 14:01:31.946860000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6619","Apr 24, 2024 14:01:31.946860000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6620","Apr 24, 2024 14:01:31.946860000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6621","Apr 24, 2024 14:01:31.946860000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6622","Apr 24, 2024 14:01:31.946860000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6623","Apr 24, 2024 14:01:31.947852000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6624","Apr 24, 2024 14:01:31.947852000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6625","Apr 24, 2024 14:01:31.947852000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6626","Apr 24, 2024 14:01:31.947852000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6627","Apr 24, 2024 14:01:31.948097000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6628","Apr 24, 2024 14:01:31.948098000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6629","Apr 24, 2024 14:01:31.948098000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6630","Apr 24, 2024 14:01:31.948098000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6631","Apr 24, 2024 14:01:31.948098000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6632","Apr 24, 2024 14:01:31.948098000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6633","Apr 24, 2024 14:01:31.948098000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6634","Apr 24, 2024 14:01:31.948098000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6635","Apr 24, 2024 14:01:31.948154000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6636","Apr 24, 2024 14:01:31.948154000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6637","Apr 24, 2024 14:01:31.948154000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6638","Apr 24, 2024 14:01:31.948154000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6639","Apr 24, 2024 14:01:31.948154000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6640","Apr 24, 2024 14:01:31.948155000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6641","Apr 24, 2024 14:01:31.948155000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"6642","Apr 24, 2024 14:01:31.948155000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
