frame.number,frame.time_epoch,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,frame.protocols
"594","1714740700.168386000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","66","eth:ethertype:ip:udp:quic"
"595","1714740700.168642000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","78","eth:ethertype:ip:udp:quic"
"596","1714740700.197944000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","69","eth:ethertype:ip:udp:quic"
"597","1714740700.231328000","6c:03:09:ac:7d:82","01:80:c2:00:00:00",,,,"119","eth:llc:stp"
"598","1714740700.278132000","d8:3a:dd:38:b9:39","33:33:00:00:00:01",,,,"86","eth:ethertype:ipv6:icmpv6"
"599","1714740700.284037000","46:c5:dd:a2:e1:9a","ff:ff:ff:ff:ff:ff","0.0.0.0","255.255.255.255","17","342","eth:ethertype:ip:udp:dhcp"
"600","1714740700.290439000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","646","eth:ethertype:ip:udp:data"
"601","1714740700.290574000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","647","eth:ethertype:ip:udp:data"
"602","1714740700.290689000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","644","eth:ethertype:ip:udp:data"
"603","1714740700.290771000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","646","eth:ethertype:ip:udp:data"
"604","1714740700.293833000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"605","1714740700.293956000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"606","1714740700.294275000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"607","1714740700.294650000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"608","1714740700.294726000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"609","1714740700.294978000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"610","1714740700.296799000","d8:3a:dd:38:b9:39","33:33:00:00:00:01",,,,"86","eth:ethertype:ipv6:icmpv6"
"611","1714740700.301188000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","246","eth:ethertype:ip:udp:quic"
"612","1714740700.302999000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","136","eth:ethertype:ip:udp:data"
"613","1714740700.303117000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","68","eth:ethertype:ip:udp:data"
"614","1714740700.303331000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","83","eth:ethertype:ip:udp:data"
"615","1714740700.304683000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","72","eth:ethertype:ip:udp:quic"
"616","1714740700.304824000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","73","eth:ethertype:ip:udp:quic"
"617","1714740700.305901000","52:54:00:81:25:49","33:33:00:01:00:02",,,,"160","eth:ethertype:ipv6:udp:dhcpv6"
"618","1714740700.307619000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"619","1714740700.312515000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","268","eth:ethertype:ip:udp:quic"
"620","1714740700.312704000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","178","eth:ethertype:ip:udp:quic"
"621","1714740700.312815000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","78","eth:ethertype:ip:udp:quic"
"622","1714740700.312875000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","73","eth:ethertype:ip:udp:quic"
"623","1714740700.313742000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","83","eth:ethertype:ip:udp:data"
"624","1714740700.313878000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","91","eth:ethertype:ip:udp:data"
"625","1714740700.314287000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","68","eth:ethertype:ip:udp:data"
"626","1714740700.318131000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"627","1714740700.318276000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"628","1714740700.341285000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","69","eth:ethertype:ip:udp:quic"
"629","1714740700.406125000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"630","1714740700.406153000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","479","eth:ethertype:ip:udp:data"
"631","1714740700.409783000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"632","1714740700.409892000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"633","1714740700.419206000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","96","eth:ethertype:ip:udp:data"
"634","1714740700.419301000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","68","eth:ethertype:ip:udp:data"
"635","1714740700.419531000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","83","eth:ethertype:ip:udp:data"
"636","1714740700.424619000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"637","1714740700.426367000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","1399","eth:ethertype:ip:udp:data"
"638","1714740700.426401000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","1177","eth:ethertype:ip:udp:data"
"639","1714740700.429500000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","74","eth:ethertype:ip:udp:data"
"640","1714740700.429563000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"641","1714740700.430274000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","145","eth:ethertype:ip:udp:data"
"642","1714740700.430402000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","73","eth:ethertype:ip:udp:data"
"643","1714740700.432359000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1395","eth:ethertype:ip:udp:data"
"644","1714740700.432415000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"645","1714740700.432541000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"646","1714740700.432541000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"647","1714740700.432598000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"648","1714740700.432720000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"649","1714740700.432720000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"650","1714740700.432720000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"651","1714740700.432765000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"652","1714740700.432765000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"653","1714740700.432765000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"654","1714740700.432765000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"655","1714740700.432776000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"656","1714740700.432822000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"657","1714740700.432822000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"658","1714740700.432822000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"659","1714740700.432822000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"660","1714740700.432822000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"661","1714740700.432842000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"662","1714740700.432873000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"663","1714740700.432873000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"664","1714740700.432873000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"665","1714740700.432873000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"666","1714740700.432915000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"667","1714740700.432915000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"668","1714740700.432915000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"669","1714740700.432915000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"670","1714740700.432933000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"671","1714740700.432968000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"672","1714740700.432968000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"673","1714740700.432968000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"674","1714740700.432968000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"675","1714740700.432969000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"676","1714740700.433017000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"677","1714740700.433017000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"678","1714740700.433017000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"679","1714740700.433017000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"680","1714740700.433035000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"681","1714740700.433072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"682","1714740700.433072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"683","1714740700.433072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"684","1714740700.433072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"685","1714740700.433072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"686","1714740700.433120000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"687","1714740700.433120000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"688","1714740700.433120000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"689","1714740700.433120000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"690","1714740700.433128000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"691","1714740700.433167000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"692","1714740700.433167000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"693","1714740700.433167000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"694","1714740700.433167000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"695","1714740700.433215000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"696","1714740700.433216000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"697","1714740700.433215000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"698","1714740700.433215000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"699","1714740700.433215000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"700","1714740700.433215000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"701","1714740700.433268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"702","1714740700.433268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"703","1714740700.433268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"704","1714740700.433268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"705","1714740700.433287000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"706","1714740700.433317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"707","1714740700.433317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"708","1714740700.433317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"709","1714740700.433317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"710","1714740700.433317000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"711","1714740700.433365000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"712","1714740700.433365000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"713","1714740700.433365000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"714","1714740700.433365000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"715","1714740700.433379000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"716","1714740700.433416000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"717","1714740700.433416000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"718","1714740700.433416000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"719","1714740700.433416000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"720","1714740700.433464000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"721","1714740700.433474000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"722","1714740700.433474000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"723","1714740700.433474000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"724","1714740700.433474000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"725","1714740700.433474000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"726","1714740700.433517000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"727","1714740700.433517000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"728","1714740700.433517000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"729","1714740700.433517000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"730","1714740700.433555000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"731","1714740700.433566000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"732","1714740700.433566000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"733","1714740700.433566000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"734","1714740700.433566000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"735","1714740700.433615000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"736","1714740700.433615000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"737","1714740700.433615000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"738","1714740700.433615000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"739","1714740700.433652000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
